	tokens	surprisal
129686	man	16.25890750218325
129687	I	15.413607312751205
129688	speak	16.77483096354349
129689	not	9.047348765544568
129690	this	11.871774818394824
129691	to	12.954710764588748
129692	condemn	21.40805199285051
129693	you	12.185529012952202
129694	for	11.039844421702417
129695	I	13.250562526646458
129696	have	14.20265936684811
129697	said	11.609616499221593
129698	before	9.970004292919354
129699	that	9.06027992230866
129700	ye	17.37057389365405
129701	are	15.985956196119288
129702	in	14.788217731868848
129703	our	11.702495525698533
129704	hearts	17.311432513846096
129705	to	16.995709057013404
129706	die	15.768382552430598
129707	and	12.68143898637849
129708	live	14.004457532219947
129709	with	12.431421524263273
129710	you	13.056795178861542
129711	Great	13.140791784353162
129712	is	15.832328430829374
129713	my	13.743183189755449
129714	boldness	31.339133758482948
129715	of	19.27488175326065
129716	speech	18.247302491916887
129717	toward	16.701981775253415
129718	you	13.942917365104046
129719	great	12.790105385077661
129720	is	15.324028757745003
129721	my	12.405273451414468
129722	glorying	34.62067061930729
129723	of	13.820819522308092
129724	you	12.653435003706068
129725	I	14.616244694460235
129726	am	12.492435071312896
129727	filled	18.248199970436982
129728	with	15.11812875867153
129729	comfort	19.00019392347162
129730	I	15.733700846646972
129731	am	14.727382031684362
129732	exceeding	19.99792445923554
129733	joyful	19.91849510701191
129734	in	17.052988991039754
129735	all	12.079430067341217
129736	our	11.25410065810454
129737	tribulation	40.42793835876569
129738	For	13.782771769208168
129739	when	10.759570539700249
129740	we	11.248509980388198
129741	were	16.385022982763115
129742	come	12.36901117022333
129743	into	17.9294053558132
129744	Macedonia	20.793567914625946
129745	our	12.152458670974536
129746	flesh	17.64347683517775
129747	had	9.9435415481308
129748	no	13.091633035471888
129749	rest	18.46396579261591
129750	but	10.920518308685239
129751	we	9.922160717819864
129752	were	18.14190542962831
129753	troubled	21.61863739485499
129754	on	13.490137667932366
129755	every	16.692323618721254
129756	side	16.14618190883764
129757	without	14.050141504275706
129758	were	15.300750469263447
129759	fightings	35.71144061272279
129760	within	13.062827360037831
129761	were	13.193241538781736
129762	fears	19.19189228519537
129763	Nevertheless	22.33378228299119
129764	God	14.745777121644448
129765	that	10.185953395939508
129766	comforteth	29.248540285591346
129767	those	10.05719021808434
129768	that	10.77973534390817
129769	are	15.909530718505005
129770	cast	14.510326445772497
129771	down	13.028312793557904
129772	comforted	34.96824277445372
129773	us	13.555499806163997
129774	by	14.784377244592182
129775	the	20.99370679804317
129776	coming	10.335176346556192
129777	of	16.42457928045287
129778	Titus	20.744352150848666
129779	And	12.525632564525267
129780	not	9.043725949529188
129781	by	14.439082738154383
129782	his	18.6751378397796
129783	coming	12.061409188687621
129784	only	11.776248818708236
129785	but	14.786374961965924
129786	by	13.820550084212224
129787	the	15.918893537442466
129788	consolation	19.333711406827486
129789	wherewith	27.20848834244918
129790	he	9.601861862981988
129791	was	13.899913743075418
129792	comforted	36.64420705697001
129793	in	13.315903648440786
129794	you	13.247237984822535
129795	when	8.866444936394526
129796	he	10.68988013385398
129797	told	16.572111363457726
129798	us	14.74578000558535
129799	your	14.87882364807032
129800	earnest	17.240256145014115
129801	desire	17.449554629415694
129802	your	14.469905670142232
129803	mourning	19.811855497375184
129804	your	14.155284754970374
129805	fervent	33.120422564398595
129806	mind	14.562639308620026
129807	toward	17.90843419146044
129808	me	15.689717982954729
129809	so	8.613319142729182
129810	that	9.173467514003047
129811	I	14.37714953611615
129812	rejoiced	38.25896450086722
129813	the	20.719480251260787
129814	more	14.718881722990892
129815	For	13.714152353104058
129816	though	12.341931613910155
129817	I	13.786783471799955
129818	made	14.444223829703851
129819	you	10.953641821278499
129820	sorry	17.600937779381553
129821	with	12.338072759788073
129822	a	24.41034199651639
129823	letter	15.085039841105065
129824	I	13.927364101196757
129825	do	10.262141095000729
129826	not	10.522982179318275
129827	repent	19.715105457401354
129828	though	10.88560297332412
129829	I	12.733589457905369
129830	did	13.435725353876263
129831	repent	19.792367042763658
129832	for	9.9949028500165
129833	I	11.481246607832155
129834	perceive	19.385945663977033
129835	that	8.617825751237044
129836	the	20.369355815017382
129837	same	13.652872581520164
129838	epistle	40.575887411859654
129839	hath	16.88740634534076
129840	made	14.52827617008066
129841	you	12.720275228093513
129842	sorry	17.107595410104523
129843	though	11.684788371971019
129844	it	16.009068970754324
129845	were	17.548803102849483
129846	but	13.238362338163052
129847	None	None
129848	None	None
129849	None	None
129850	None	None
129851	None	None
129852	None	None
129853	None	None
129854	None	None
129855	None	None
129856	None	None
129857	None	None
129858	None	None
129859	None	None
129860	None	None
129861	None	None
129862	None	None
129863	None	None
129864	None	None
129865	None	None
129866	None	None
129867	None	None
129868	None	None
129869	None	None
129870	None	None
129871	None	None
129872	None	None
129873	None	None
129874	None	None
129875	None	None
129876	None	None
129877	None	None
129878	None	None
129879	None	None
129880	None	None
129881	None	None
129882	None	None
129883	None	None
129884	None	None
129885	None	None
129886	None	None
129887	None	None
129888	None	None
129889	None	None
129890	None	None
129891	None	None
129892	None	None
129893	None	None
129894	None	None
129895	None	None
129896	None	None
129897	None	None
129898	None	None
129899	None	None
129900	None	None
129901	None	None
129902	None	None
129903	None	None
129904	None	None
129905	None	None
129906	None	None
129907	None	None
129908	None	None
129909	None	None
129910	None	None
129911	None	None
129912	None	None
129913	None	None
129914	None	None
129915	None	None
129916	None	None
129917	None	None
129918	None	None
129919	None	None
129920	None	None
129921	None	None
129922	None	None
129923	None	None
129924	None	None
129925	None	None
129926	None	None
129927	None	None
129928	None	None
129929	None	None
129930	None	None
129931	None	None
129932	None	None
129933	None	None
129934	None	None
129935	None	None
129936	None	None
129937	None	None
129938	None	None
129939	None	None
129940	None	None
129941	None	None
129942	None	None
129943	None	None
129944	None	None
129945	None	None
129946	None	None
129947	None	None
129948	None	None
129949	None	None
129950	None	None
129951	None	None
129952	None	None
129953	None	None
129954	None	None
129955	None	None
129956	None	None
129957	None	None
129958	None	None
129959	None	None
129960	None	None
129961	None	None
129962	None	None
129963	None	None
129964	None	None
129965	None	None
129966	None	None
129967	None	None
129968	None	None
129969	None	None
129970	None	None
129971	None	None
129972	None	None
129973	None	None
129974	None	None
129975	None	None
129976	None	None
129977	None	None
129978	None	None
129979	None	None
129980	None	None
129981	None	None
129982	None	None
129983	None	None
129984	None	None
129985	None	None
129986	None	None
129987	None	None
129988	None	None
129989	None	None
129990	None	None
129991	None	None
129992	None	None
129993	None	None
129994	None	None
129995	None	None
129996	None	None
129997	None	None
129998	None	None
129999	None	None
130000	None	None
130001	None	None
130002	None	None
130003	None	None
130004	None	None
130005	None	None
130006	None	None
130007	None	None
130008	None	None
130009	None	None
130010	None	None
130011	None	None
130012	None	None
130013	None	None
130014	None	None
130015	None	None
130016	None	None
130017	None	None
130018	None	None
130019	None	None
130020	None	None
130021	None	None
130022	None	None
130023	None	None
130024	None	None
130025	None	None
130026	None	None
130027	None	None
130028	None	None
130029	None	None
130030	None	None
130031	None	None
130032	None	None
130033	None	None
130034	None	None
130035	None	None
130036	None	None
130037	None	None
130038	None	None
130039	None	None
130040	None	None
130041	None	None
130042	None	None
130043	None	None
130044	None	None
130045	None	None
130046	None	None
130047	None	None
130048	None	None
130049	None	None
130050	None	None
130051	None	None
130052	None	None
130053	None	None
130054	None	None
130055	None	None
130056	None	None
130057	None	None
130058	None	None
130059	None	None
130060	None	None
130061	None	None
130062	None	None
130063	None	None
130064	None	None
130065	None	None
130066	None	None
130067	None	None
130068	None	None
130069	None	None
130070	None	None
130071	None	None
130072	None	None
130073	None	None
130074	None	None
130075	None	None
130076	None	None
130077	None	None
130078	None	None
130079	None	None
130080	None	None
130081	None	None
130082	None	None
130083	None	None
130084	None	None
130085	None	None
130086	None	None
130087	None	None
130088	None	None
130089	None	None
130090	None	None
130091	None	None
130092	None	None
130093	None	None
130094	None	None
130095	None	None
130096	None	None
130097	Moreover	21.475069053752435
130098	brethren	20.281858800268193
130099	we	16.52227754884499
130100	do	8.729390846427878
130101	you	11.576942195856395
130102	to	12.897090718145442
130103	wit	17.80561239320754
130104	of	15.088185537471627
130105	the	21.98176415803139
130106	grace	19.807128997540726
130107	of	15.742284721515412
130108	God	10.384388097632332
130109	bestowed	19.80379982397591
130110	on	12.382040384388688
130111	the	18.767175232312713
130112	churches	16.7147033382488
130113	of	15.651189600312073
130114	Macedonia	21.37327308635107
130115	How	17.850531645279272
130116	that	10.444051852537084
130117	in	19.408692813861602
130118	a	18.605447421316736
130119	great	10.415577396502144
130120	trial	14.943325244336458
130121	of	15.344708186391218
130122	affliction	38.67697646660939
130123	the	16.07574066466379
130124	abundance	22.74087526574935
130125	of	16.346756700951964
130126	their	17.449825099177307
130127	joy	19.46589366663004
130128	and	23.316643171767645
130129	their	17.311976197081766
130130	deep	10.076698087972307
130131	poverty	18.163109897516776
130132	abounded	31.8431044508243
130133	unto	19.52980896744935
130134	the	15.901143198481813
130135	riches	23.716323790374776
130136	of	14.208839596072325
130137	their	16.032226073684708
130138	liberality	40.353403172176755
130139	For	16.28941414126567
130140	to	11.5910839921948
130141	their	16.76333569019596
130142	power	14.13680112843591
130143	I	15.009793958157758
130144	bear	15.61549064968652
130145	record	16.676820139451355
130146	yea	22.379047388486928
130147	and	21.886930801915895
130148	beyond	14.398467331372693
130149	their	17.009900018975326
130150	power	16.518750432608925
130151	they	12.52111993019037
130152	were	15.93540951039788
130153	willing	20.775259912015656
130154	of	16.58637555703307
130155	themselves	11.279932489128623
130156	Praying	35.88882278841288
130157	us	13.646718809188817
130158	with	15.41551293765729
130159	much	10.902828478571951
130160	intreaty	51.536521356401295
130161	that	10.326825197215594
130162	we	11.666194144135975
130163	would	12.755919304745312
130164	receive	13.200932948484736
130165	the	22.489471469678055
130166	gift	19.824160692232738
130167	and	14.779765461002604
130168	take	15.895006851812976
130169	upon	12.100742107905974
130170	us	11.791101547812726
130171	the	23.589061936554486
130172	fellowship	20.4189338060991
130173	of	16.407224653507345
130174	the	15.494023730642654
130175	ministering	30.276993063428826
130176	to	12.652820664198066
130177	the	19.16106905475687
130178	saints	18.214642325166817
130179	And	10.079733657469413
130180	this	9.233301360235622
130181	they	12.638207587301196
130182	did	13.246871512705575
130183	not	8.770359695741831
130184	as	10.589004763207223
130185	we	10.50741011942838
130186	hoped	15.32029967212702
130187	but	12.269490992628453
130188	first	15.425159131163094
130189	gave	16.810777176039885
130190	their	15.62204959913519
130191	own	11.69734866628097
130192	selves	21.914543749859103
130193	to	11.764226190849842
130194	the	14.78334782365166
130195	Lord	10.877542121075935
130196	and	13.470977249914275
130197	unto	18.34482831125619
130198	us	14.126107608267397
130199	by	13.826435090687136
130200	the	16.051667081799227
130201	will	16.19967859601618
